Trip_ID,travel_time_minutes
TRIP_03495,19.2
TRIP_03496,36.4
TRIP_03497,24.8
TRIP_03498,54.1
TRIP_03499,59.4
TRIP_03500,23.3
TRIP_03501,76.5
TRIP_03502,91.9
TRIP_03503,28.2
TRIP_03504,14.5
TRIP_03505,22.6
TRIP_03506,56.3
TRIP_03507,15.4
TRIP_03508,30.3
TRIP_03509,20.1
TRIP_03510,12.7
TRIP_03511,20.1
TRIP_03512,28.9
TRIP_03513,21.6
TRIP_03514,62.1
TRIP_03515,19.4
TRIP_03516,31.9
TRIP_03517,10.5
TRIP_03518,49.7
TRIP_03519,29.9
TRIP_03520,37.7
TRIP_03521,106.8
TRIP_03522,114.0
TRIP_03523,19.5
TRIP_03524,20.1
TRIP_03525,10.2
TRIP_03526,16.1
TRIP_03527,14.3
TRIP_03528,81.6
TRIP_03529,26.5
TRIP_03530,23.1
TRIP_03531,21.9
TRIP_03532,19.1
TRIP_03533,67.0
TRIP_03534,52.5
TRIP_03535,24.7
TRIP_03536,16.5
TRIP_03537,58.4
TRIP_03538,17.0
TRIP_03539,45.8
TRIP_03540,55.6
TRIP_03541,17.7
TRIP_03542,8.0
TRIP_03543,72.8
TRIP_03544,24.9
TRIP_03545,17.8
TRIP_03546,15.0
TRIP_03547,10.2
TRIP_03548,113.9
TRIP_03549,20.4
TRIP_03550,23.6
TRIP_03551,25.8
TRIP_03552,79.5
TRIP_03553,19.0
TRIP_03554,23.1
TRIP_03555,33.4
TRIP_03556,24.9
TRIP_03557,3.8
TRIP_03558,80.4
TRIP_03559,25.7
TRIP_03560,23.6
TRIP_03561,34.0
TRIP_03562,25.5
TRIP_03563,7.1
TRIP_03564,19.8
TRIP_03565,26.3
TRIP_03566,63.4
TRIP_03567,93.8
TRIP_03568,131.4
TRIP_03569,102.1
TRIP_03570,22.2
TRIP_03571,56.3
TRIP_03572,28.5
TRIP_03573,66.4
TRIP_03574,71.5
TRIP_03575,16.8
TRIP_03576,16.4
TRIP_03577,9.9
TRIP_03578,13.6
TRIP_03579,38.0
TRIP_03580,24.4
TRIP_03581,27.2
TRIP_03582,6.7
TRIP_03583,54.8
TRIP_03584,50.1
TRIP_03585,36.5
TRIP_03586,48.3
TRIP_03587,21.7
TRIP_03588,46.1
TRIP_03589,31.8
TRIP_03590,16.4
TRIP_03591,19.8
TRIP_03592,73.5
TRIP_03593,21.4
TRIP_03594,38.7
TRIP_03595,15.6
TRIP_03596,15.6
TRIP_03597,19.7
TRIP_03598,64.9
TRIP_03599,8.6
TRIP_03600,12.5
TRIP_03601,89.6
TRIP_03602,20.9
TRIP_03603,37.0
TRIP_03604,28.1
TRIP_03605,17.1
TRIP_03606,33.3
TRIP_03607,8.1
TRIP_03608,22.2
TRIP_03609,24.5
TRIP_03610,12.1
TRIP_03611,44.7
TRIP_03612,33.3
TRIP_03613,24.5
TRIP_03614,22.3
TRIP_03615,32.9
TRIP_03616,14.4
TRIP_03617,42.1
TRIP_03618,47.2
TRIP_03619,21.6
TRIP_03620,74.6
TRIP_03621,19.4
TRIP_03622,25.5
TRIP_03623,20.8
TRIP_03624,51.8
TRIP_03625,78.3
TRIP_03626,33.7
TRIP_03627,20.6
TRIP_03628,120.4
TRIP_03629,18.4
TRIP_03630,87.0
TRIP_03631,18.5
TRIP_03632,60.2
TRIP_03633,43.7
TRIP_03634,21.6
TRIP_03635,162.7
TRIP_03636,86.4
TRIP_03637,13.1
TRIP_03638,84.4
TRIP_03639,81.0
TRIP_03640,59.2
TRIP_03641,20.3
TRIP_03642,20.1
TRIP_03643,27.7
TRIP_03644,116.2
TRIP_03645,48.9
TRIP_03646,35.2
TRIP_03647,53.1
TRIP_03648,25.9
TRIP_03649,47.7
TRIP_03650,2.6
TRIP_03651,28.1
TRIP_03652,32.6
TRIP_03653,51.3
TRIP_03654,27.5
TRIP_03655,18.8
TRIP_03656,118.0
TRIP_03657,56.1
TRIP_03658,22.7
TRIP_03659,21.3
TRIP_03660,72.7
TRIP_03661,43.2
TRIP_03662,28.8
TRIP_03663,26.2
TRIP_03664,17.9
TRIP_03665,27.6
TRIP_03666,18.1
TRIP_03667,16.0
TRIP_03668,86.0
TRIP_03669,12.9
TRIP_03670,34.9
TRIP_03671,39.7
TRIP_03672,14.9
TRIP_03673,41.3
TRIP_03674,25.1
TRIP_03675,15.6
TRIP_03676,127.5
TRIP_03677,3.6
TRIP_03678,3.1
TRIP_03679,57.3
TRIP_03680,58.0
TRIP_03681,252.5
TRIP_03682,5.6
TRIP_03683,16.2
TRIP_03684,35.6
TRIP_03685,26.3
TRIP_03686,80.5
TRIP_03687,61.4
TRIP_03688,40.1
TRIP_03689,30.6
TRIP_03690,16.6
TRIP_03691,66.8
TRIP_03692,11.4
TRIP_03693,39.8
TRIP_03694,42.3
TRIP_03695,22.3
TRIP_03696,12.3
TRIP_03697,23.6
TRIP_03698,56.3
TRIP_03699,60.9
TRIP_03700,19.9
TRIP_03701,21.3
TRIP_03702,36.8
TRIP_03703,37.4
TRIP_03704,24.1
TRIP_03705,114.9
TRIP_03706,42.9
TRIP_03707,225.6
TRIP_03708,42.4
TRIP_03709,9.2
TRIP_03710,16.2
TRIP_03711,37.6
TRIP_03712,23.9
TRIP_03713,15.2
TRIP_03714,44.5
TRIP_03715,54.9
TRIP_03716,36.0
TRIP_03717,19.4
TRIP_03718,37.7
TRIP_03719,16.4
TRIP_03720,44.4
TRIP_03721,14.6
TRIP_03722,37.8
TRIP_03723,38.0
TRIP_03724,33.6
TRIP_03725,8.3
TRIP_03726,23.9
TRIP_03727,37.7
TRIP_03728,7.8
TRIP_03729,39.0
TRIP_03730,8.7
TRIP_03731,131.8
TRIP_03732,122.2
TRIP_03733,13.2
TRIP_03734,17.1
TRIP_03735,18.8
TRIP_03736,43.4
TRIP_03737,87.9
TRIP_03738,16.6
TRIP_03739,85.1
TRIP_03740,109.3
TRIP_03741,47.9
TRIP_03742,29.1
TRIP_03743,10.6
TRIP_03744,26.9
TRIP_03745,34.1
TRIP_03746,51.3
TRIP_03747,29.2
TRIP_03748,29.5
TRIP_03749,66.1
TRIP_03750,29.1
TRIP_03751,27.2
TRIP_03752,5.3
TRIP_03753,32.1
TRIP_03754,116.8
TRIP_03755,85.7
TRIP_03756,21.5
TRIP_03757,20.0
TRIP_03758,24.2
TRIP_03759,15.7
TRIP_03760,65.4
TRIP_03761,19.0
TRIP_03762,18.3
TRIP_03763,58.1
TRIP_03764,29.7
TRIP_03765,96.6
TRIP_03766,81.3
TRIP_03767,19.8
TRIP_03768,14.6
TRIP_03769,34.7
TRIP_03770,26.5
TRIP_03771,27.2
TRIP_03772,35.3
TRIP_03773,44.1
TRIP_03774,23.3
TRIP_03775,35.5
TRIP_03776,7.1
TRIP_03777,103.4
TRIP_03778,16.3
TRIP_03779,10.1
TRIP_03780,41.1
TRIP_03781,29.0
TRIP_03782,16.2
TRIP_03783,20.7
TRIP_03784,13.2
TRIP_03785,24.8
TRIP_03786,24.3
TRIP_03787,33.9
TRIP_03788,13.5
TRIP_03789,5.8
TRIP_03790,37.4
TRIP_03791,50.9
TRIP_03792,35.8
TRIP_03793,9.5
TRIP_03794,35.1
TRIP_03795,6.5
TRIP_03796,13.8
TRIP_03797,10.9
TRIP_03798,41.7
TRIP_03799,21.2
TRIP_03800,11.5
TRIP_03801,23.4
TRIP_03802,5.6
TRIP_03803,16.3
TRIP_03804,83.5
TRIP_03805,34.3
TRIP_03806,27.8
TRIP_03807,17.6
TRIP_03808,4.3
TRIP_03809,57.5
TRIP_03810,44.9
TRIP_03811,15.1
TRIP_03812,55.6
TRIP_03813,34.3
TRIP_03814,38.8
TRIP_03815,25.9
TRIP_03816,11.8
TRIP_03817,41.8
TRIP_03818,22.4
TRIP_03819,14.9
TRIP_03820,35.6
TRIP_03821,119.1
TRIP_03822,34.8
TRIP_03823,22.0
TRIP_03824,11.1
TRIP_03825,41.6
TRIP_03826,57.9
TRIP_03827,21.6
TRIP_03828,100.0
TRIP_03829,28.0
TRIP_03830,34.5
TRIP_03831,27.0
TRIP_03832,25.8
TRIP_03833,169.1
TRIP_03834,15.5
TRIP_03835,8.9
TRIP_03836,258.6
TRIP_03837,18.0
TRIP_03838,58.6
TRIP_03839,6.9
TRIP_03840,60.0
TRIP_03841,86.4
TRIP_03842,46.8
TRIP_03843,137.8
TRIP_03844,18.6
TRIP_03845,19.7
TRIP_03846,36.7
TRIP_03847,19.2
TRIP_03848,90.5
TRIP_03849,15.4
TRIP_03850,27.4
TRIP_03851,40.4
TRIP_03852,81.4
TRIP_03853,52.1
TRIP_03854,36.2
TRIP_03855,95.6
TRIP_03856,59.1
TRIP_03857,28.2
TRIP_03858,64.8
TRIP_03859,24.1
TRIP_03860,15.1
TRIP_03861,150.7
TRIP_03862,59.8
TRIP_03863,14.1
TRIP_03864,13.0
TRIP_03865,6.6
TRIP_03866,39.2
TRIP_03867,94.0
TRIP_03868,51.7
TRIP_03869,9.0
TRIP_03870,46.7
TRIP_03871,22.9
TRIP_03872,46.2
TRIP_03873,115.0
TRIP_03874,19.7
TRIP_03875,18.5
TRIP_03876,38.6
TRIP_03877,33.0
TRIP_03878,15.9
TRIP_03879,20.1
TRIP_03880,25.6
TRIP_03881,31.8
TRIP_03882,33.7
TRIP_03883,182.6
TRIP_03884,27.2
TRIP_03885,26.2
TRIP_03886,21.2
TRIP_03887,36.0
TRIP_03888,33.8
TRIP_03889,7.6
TRIP_03890,40.3
TRIP_03891,24.8
TRIP_03892,111.6
TRIP_03893,104.8
TRIP_03894,34.2
TRIP_03895,30.9
TRIP_03896,46.9
TRIP_03897,44.0
TRIP_03898,38.1
TRIP_03899,27.6
TRIP_03900,22.2
TRIP_03901,146.2
TRIP_03902,54.0
TRIP_03903,57.7
TRIP_03904,30.2
TRIP_03905,39.8
TRIP_03906,32.0
TRIP_03907,38.6
TRIP_03908,63.6
TRIP_03909,22.0
TRIP_03910,17.3
TRIP_03911,31.7
TRIP_03912,23.0
TRIP_03913,57.0
TRIP_03914,21.6
TRIP_03915,34.8
TRIP_03916,23.7
TRIP_03917,8.4
TRIP_03918,22.1
TRIP_03919,18.2
TRIP_03920,21.8
TRIP_03921,11.3
TRIP_03922,50.5
TRIP_03923,21.3
TRIP_03924,75.0
TRIP_03925,16.1
TRIP_03926,29.0
TRIP_03927,13.6
TRIP_03928,73.8
TRIP_03929,11.7
TRIP_03930,33.4
TRIP_03931,109.9
TRIP_03932,22.5
TRIP_03933,44.3
TRIP_03934,16.1
TRIP_03935,19.9
TRIP_03936,17.3
TRIP_03937,23.8
TRIP_03938,9.7
TRIP_03939,2.4
TRIP_03940,103.7
TRIP_03941,22.5
TRIP_03942,27.2
TRIP_03943,93.0
TRIP_03944,21.6
TRIP_03945,25.7
TRIP_03946,30.0
TRIP_03947,27.7
TRIP_03948,113.9
TRIP_03949,26.2
TRIP_03950,110.5
TRIP_03951,37.7
TRIP_03952,27.5
TRIP_03953,52.4
TRIP_03954,74.0
TRIP_03955,126.9
TRIP_03956,35.7
TRIP_03957,43.4
TRIP_03958,84.1
TRIP_03959,31.8
TRIP_03960,38.1
TRIP_03961,35.5
TRIP_03962,66.1
TRIP_03963,95.4
TRIP_03964,97.9
TRIP_03965,18.0
TRIP_03966,36.3
TRIP_03967,3.2
TRIP_03968,7.1
TRIP_03969,24.7
TRIP_03970,16.0
TRIP_03971,45.7
TRIP_03972,26.0
TRIP_03973,60.4
TRIP_03974,24.0
TRIP_03975,24.7
TRIP_03976,80.1
TRIP_03977,26.8
TRIP_03978,25.5
TRIP_03979,11.6
TRIP_03980,13.5
TRIP_03981,13.7
TRIP_03982,14.4
TRIP_03983,39.7
TRIP_03984,75.4
TRIP_03985,25.6
TRIP_03986,27.5
TRIP_03987,26.3
TRIP_03988,21.5
TRIP_03989,24.2
TRIP_03990,23.3
TRIP_03991,11.7
TRIP_03992,38.6
TRIP_03993,32.9
TRIP_03994,15.1
TRIP_03995,64.4
TRIP_03996,76.8
TRIP_03997,37.2
TRIP_03998,30.9
TRIP_03999,27.6
TRIP_04000,64.6
